Year(Release_Date),Genre,Developer,count(*)
2015,Indie,"Spilt Milk Studios",2
2015,Indie,"Spiral Game Studios",1
2015,Indie,"Split Polygon",1
2015,Indie,"Spooky Cat",1
2015,Indie,"Spooky Star",1
2015,Indie,"SpookyFish Games",1
2015,Indie,Squad,1
2015,Indie,Squadleader32,1
2015,Indie,"Squatting Penguins",1
2015,Indie,"Squid In A Box Ltd",1
2015,Indie,Squiddershins,2
2015,Indie,"Squirrelbot Games",1
2015,Indie,"SRF Games",1
2015,Indie,stage-nana,3
2015,Indie,"Stainless Games Ltd",1
2015,Indie,Stamina-Games,1
2015,Indie,"Star Maid Games",2
2015,Indie,"Star Vault AB",1
2015,Indie,"Stardock Entertainment",7
2015,Indie,"starlit studios",1
2015,Indie,Startreming,1
2015,Indie,"State of Play Games",1
2015,Indie,"Stately Snail",1
2015,Indie,StaudSoft,2
2015,Indie,"Stealth Studios Inc.",1
2015,Indie,"Steel Crate Games",1
2015,Indie,"Steel Monkeys",3
2015,Indie,"Stefan Evers",1
2015,Indie,"Stellar Jockeys",1
2015,Indie,"Stephane Bottin",1
2015,Indie,"Stephane Graziano",2
2015,Indie,"Stephane Valverde",1
2015,Indie,"Stephen Crabb",1
2015,Indie,"Stephen Lawrence Clark",2
2015,Indie,StephenAllen,1
2015,Indie,"Stereo7 Games",1
2015,Indie,"Still Games",2
2015,Indie,"Still Running",2
2015,Indie,"stillalive studios",5
2015,Indie,"Stolen Couch Games",2
2015,Indie,"Stone Monkey Studios",2
2015,Indie,"Stone Pixel Games LLC",1
2015,Indie,"Stonemaier Games",1
2015,Indie,"Stoneworks Games",1
2015,Indie,"Storm in a Teacup",1
2015,Indie,"Storm Sharks",1
2015,Indie,storm_sharks,1
2015,Indie,Storybird,2
2015,Indie,"Strides Interactive",1
2015,Indie,Stroboskop,3
2015,Indie,"Stuart Chatwood",1
2015,Indie,"Studio Bean",1
2015,Indie,"Studio Eres",1
2015,Indie,"Studio Evil",2
2015,Indie,"Studio Monolith",1
2015,Indie,"Studio Namaapa",1
2015,Indie,"Studio Paint",2
2015,Indie,"Studio Pixel",4
2015,Indie,"Studio Saizensen",3
2015,Indie,"Studio SiestA",1
2015,Indie,"Studio TeamShuriken",1
2015,Indie,"Studio Vrtinec",1
2015,Indie,"Studio Wildcard",1
2015,Indie,"Studio Wonderkey",2
2015,Indie,"Studio Work3",1
2015,Indie,studiocime,1
2015,Indie,"Studios iLLOGIKA",1
2015,Indie,"Stygian Software",1
2015,Indie,"Sub Orbital Software",1
2015,Indie,"Submersivo Game Studio",1
2015,Indie,Substantial,1
2015,Indie,"Subterranean Games",3
2015,Indie,Subworld,1
2015,Indie,Sun-Studios,1
2015,Indie,"Sunlight Games",1
2015,Indie,"Sunside Inc",1
2015,Indie,"Super Fun Games",1
2015,Indie,"Super Icon Ltd",2
2015,Indie,Super63,1
2015,Indie,"SuperChop Games",2
2015,Indie,"Supreme Clans Entertainment",3
2015,Indie,"Surreal Distractions",4
2015,Indie,"Swagabyte Games",1
2015,Indie,"Sweet Studio Labs",1
2015,Indie,Swinfjord-Games,1
2015,Indie,"Switchblade Monkeys Entertainment",2
2015,Indie,Swordtales,2
2015,Indie,Syberstudio,1
2015,Indie,Synset,1
2015,Indie,SynthR,1
2015,Indie,Sørb,1
2015,Indie,"T-Rex Games",1
2015,Indie,"Tabasco Interactive",1
2015,Indie,tabrls,1
2015,Indie,"Tactic Studios Inc.",1
2015,Indie,"Tale of Tales",1
2015,Indie,Talentplace,1
2015,Indie,"Tamarin Studios",1
2015,Indie,"Tangrin Entertainment",1
2015,Indie,"Tap To Win",1
2015,Indie,"Tasharen Entertainment Inc.",1
2015,Indie,"Tasty Stewdios LLC",1
2015,Indie,TaxSoft,1
2015,Indie,"TB Games",1
2015,Indie,"TBA Games",1
2015,Indie,"TBDTS Games",1
2015,Indie,"Tchagata Games",1
2015,Indie,TCHOW,1
2015,Indie,"Team Eleven Eleven",1
2015,Indie,"Team Fractal Alligator",3
2015,Indie,"Team Frizz",1
2015,Indie,"Team Isolation",1
2015,Indie,"Team Jolly Roger",1
2015,Indie,"Team Junkfish",2
2015,Indie,"Team Kryll",1
2015,Indie,"Team Monkey",1
2015,Indie,"Team Replay",2
2015,Indie,"TEAM TANDS PLUS",1
2015,Indie,TEAM101,1
2015,Indie,"Team17 Digital Ltd",5
2015,Indie,"Technocrat Games",2
2015,Indie,"Technomancy Studios",1
2015,Indie,"Teeworlds Team",1
2015,Indie,Tendershoot,1
2015,Indie,"Terminal Press",2
2015,Indie,TERNOX,2
2015,Indie,"Tethys Interactive LLC",1
2015,Indie,"The Bitfather",1
2015,Indie,"The Department of Silly Stuff, LLC",1
2015,Indie,"The Future Of Videogames",1
2015,Indie,"The Future Sound of London",1
2015,Indie,"The Game Creators",2
2015,Indie,"The Isle Development Team",1
2015,Indie,"The Light Sword Team",3
2015,Indie,"The Loneliest Pixel",1
2015,Indie,"The Men Who Wear Many Hats",2
2015,Indie,"The Negatives",2
2015,Indie,"The Net Champs",1
2015,Indie,"The Paper Robot",1
2015,Indie,"The Pompous Pixel",2
2015,Indie,"The Quadsphere",1
2015,Indie,"The Revills Games",1
2015,Indie,"The Secret Games Company",1
2015,Indie,"The Stork Burnt Down",1
2015,Indie,"The Taco Heaven",1
2015,Indie,"The Tambourine",1
2015,Indie,"Them Games",1
2015,Indie,TheShortAndTheTall,2
2015,Indie,TheWgames,1
2015,Indie,Thinice,1
2015,Indie,"Thirsten Studios",1
2015,Indie,"Thomas Biskup",1
2015,Indie,"Thomas Christof",1
2015,Indie,"Thomas Gwaltney",1
2015,Indie,"Thomas Happ Games LLC",2
2015,Indie,"Thomas S.",1
2015,Indie,"Thomas Schreiter",1
2015,Indie,"Thorsten Schleinzer",1
2015,Indie,"Thoughtshelter Games",1
2015,Indie,ThoughtSTEM,1
2015,Indie,Threaks,3
2015,Indie,"Three Phase Interactive Pty Ltd",1
2015,Indie,"Three Prong Productions",1
2015,Indie,Thrillion,1
2015,Indie,"Thunder Lotus Games",1
2015,Indie,"Thylacine Studios",2
2015,Indie,"Tianyu Studio",1
2015,Indie,"Tice Thomason",1
2015,Indie,"TicToc Games",1
2015,Indie,"Tiger and Squid",1
2015,Indie,"Tiger Style",2
2015,Indie,TigerNDV,1
2015,Indie,"Timedrop Studios",2
2015,Indie,TimeSymmetry,1
2015,Indie,"Timofey Shargorodskiy",2
2015,Indie,"Tin Man Games",6
2015,Indie,"Tiny Colossus",3
2015,Indie,"Tiny Utopia",1
2015,Indie,tinyBuild,1
2015,Indie,"Tipping Goat LLC",1
2015,Indie,Tisnart,1
2015,Indie,"Titan Forged Games",2
2015,Indie,"Tlön Studios",1
2015,Indie,"Toadman Interactive",2
2015,Indie,"Toasty Games",1
2015,Indie,"Tobias Sjögren",1
2015,Indie,tobyfox,2
2015,Indie,"Tochas Studios",2
2015,Indie,"Tom Johnson",2
2015,Indie,"Tomasz Wac?awek",3
2015,Indie,"Tomoaki Sugeno",1
2015,Indie,"ToMorning Productions",1
2015,Indie,"Tomorrow Corporation",1
2015,Indie,Tongsun,1
2015,Indie,"Tonguç Bodur",1
2015,Indie,TORaIKI,1
2015,Indie,"Torkal Games",1
2015,Indie,"Tortuga Team",1
2015,Indie,"Total Monkery",1
2015,Indie,"Totem Studio",1
2015,Indie,"Touchfight Games LLC",1
2015,Indie,"Toyman Interactive",2
2015,Indie,ToyTree,1
2015,Indie,"Transcendent Games",1
2015,Indie,"Trav Nash",1
2015,Indie,"Travian Games GmbH",1
2015,Indie,"Trazzy Entertainment",8
2015,Indie,"TreeFortress Games",3
2015,Indie,"Trek Industries, Inc",1
2015,Indie,"Trendy Entertainment",2
2015,Indie,"Trenton Ng",1
2015,Indie,"Trese Brothers",1
2015,Indie,TRI.G,2
2015,Indie,"Triangle Studios",5
2015,Indie,"Tribe Studios",3
2015,Indie,"Tribute Games Inc.",1
2015,Indie,Trichotomy,1
2015,Indie,"Triple Lasers",1
2015,Indie,"Triskell Interactive",1
2015,Indie,"Tuesday Society",1
2015,Indie,TURBOGUN,2
2015,Indie,"Turmoil Games",1
2015,Indie,"Turning Wheel LLC",1
2015,Indie,"Turtle Sandbox LLC",1
2015,Indie,"Twelve Games",1
2015,Indie,"Twelve Tiles",2
2015,Indie,"Twice Circled",1
2015,Indie,TwinDrills,1
2015,Indie,"Tymon Zgainski",1
2015,Indie,UD,1
2015,Indie,UNDEAD,1
2015,Indie,"Undead Yeti Software",1
2015,Indie,undef,1
2015,Indie,"Underdog Games",1
2015,Indie,UnexEvo,1
2015,Indie,UnitedIndie,1
2015,Indie,"Uniworlds Game Studios",1
2015,Indie,"Unruly Attractions",1
2015,Indie,Untame,2
2015,Indie,"Unterrainer Informatik OG",1
2015,Indie,"Unwonted Studios",2
2015,Indie,"Upper Class Walrus",1
2015,Indie,"Upper One Games",2
2015,Indie,"Uppercut Games Pty Ltd",2
2015,Indie,"Valhalla Cats",2
2015,Indie,Valiant,1
2015,Indie,Valsar,1
2015,Indie,VaragtP,2
2015,Indie,varlamov5264,1
2015,Indie,"Vasara Entertainment",1
2015,Indie,"Vasily Voronkov",1
2015,Indie,"VDO Games",2
2015,Indie,Vectorpark,1
2015,Indie,"Vermont Software Studios,LLC",1
2015,Indie,"Vertex Games, S.C.",1
2015,Indie,"Vertex Pop",2
2015,Indie,"Vertigo Games",2
2015,Indie,"Vertigo Gaming",1
2015,Indie,"Vertigo Gaming Inc.",1
2015,Indie,"Verto Studio LLC",1
2015,Indie,"Very Simple Idea Studios",1
2015,Indie,"Victor Solodilov",1
2015,Indie,"vidiludi games and entertainment",1
2015,Indie,"Viewpoint Games",1
2015,Indie,"Vigilant Addiction Studios",1
2015,Indie,vikingfabian.com,1
2015,Indie,"Vile Monarch",1
2015,Indie,"Vince DiCola",1
2015,Indie,Viperante,1
2015,Indie,"Virtual Basement LLC",2
2015,Indie,"Virtual Racing Industries Ltd.",9
2015,Indie,"VIS - Visual Imagination Software",1
2015,Indie,"Vision Riders Entertainment",1
2015,Indie,VisualTech48,2
2015,Indie,"Vital Games Ltd",1
2015,Indie,"Vitali Kirpu",1
2015,Indie,"Vitaliy Ruzankin",2
2015,Indie,"Vladimir Kudelka",1
2015,Indie,Vlambeer,1
2015,Indie,Vogelsap,1
2015,Indie,VoidDev,2
2015,Indie,voodoosoft,1
2015,Indie,"VooFoo Studios",1
2015,Indie,"VooFoo Studios Ltd",2
2015,Indie,"Vovoid Media Technologies AB",1
2015,Indie,VoxelStorm,2
2015,Indie,VROOM,2
2015,Indie,Wacha,1
2015,Indie,WakeskaterX,1
2015,Indie,"Walter Machado",2
2015,Indie,Warballoon,1
2015,Indie,Wareberd,1
2015,Indie,"Warfare Studios",13
2015,Indie,"WarGirl Games",3
2015,Indie,"Wasatch Games",1
2015,Indie,WayForward,4
2015,Indie,"WEB Gaming Entertainment",1
2015,Indie,"Web Interactive Solutions",1
2015,Indie,"wefiends, Inc.",2
2015,Indie,"Weird and Wry",1
2015,Indie,"Wesley LaFerriere",1
2015,Indie,Wetgenes,1
2015,Indie,"Whale Nebula",1
2015,Indie,"White Cat",2
2015,Indie,"White Clover Worlds",2
2015,Indie,"White Giant RPG Studios",1
2015,Indie,"White Giant RPG Studios, LLC",1
2015,Indie,"White Guardian Studios, LLC",1
2015,Indie,"White Noise Wave",1
2015,Indie,"WhiteMoon Dreams",4
2015,Indie,Whootgames,1
2015,Indie,"Wickey Ware",1
2015,Indie,Wickworks,2
2015,Indie,"Wild Factor",1
2015,Indie,"Wild Guess Software",1
2015,Indie,Wildgrass,1
2015,Indie,William,1
2015,Indie,Windforce,1
2015,Indie,"Windmill Games",1
2015,Indie,"Winged Cloud",27
2015,Indie,"Winged Pixel Inc.",1
2015,Indie,"Winnie Song",1
2015,Indie,"Winter Drake Teller",2
2015,Indie,"Winter Wolves",5
2015,Indie,"winterworks GmbH",1
2015,Indie,"Witch Beam",1
2015,Indie,"Wizbyte Games",1
2015,Indie,WnMStudio,1
2015,Indie,"Wojciech Krupinski",1
2015,Indie,"Wojciech Wasiak",2
2015,Indie,"Wolf Ray Studios",1
2015,Indie,woodenchair,1
2015,Indie,"Workinman Interactive, LLC.",1
2015,Indie,"WRF Studios",2
2015,Indie,WTFOMGames,2
2015,Indie,"Wulo Games",1
2015,Indie,"Wyrmling Productions",1
2015,Indie,"Wyse Games",1
2015,Indie,Wytchlight,2
2015,Indie,"Xander's Corgi Arcade",1
2015,Indie,xinoro,1
2015,Indie,"Xiotex Studios",1
2015,Indie,Xitilon,2
2015,Indie,"XMPT Games",2
2015,Indie,"Xtase Studios",1
2015,Indie,"Yai Gameworks",2
2015,Indie,"Yakiniku Banzai",1
2015,Indie,Yakobo,1
2015,Indie,Yal,1
2015,Indie,"Yang Sun",1
2015,Indie,"Yanim Studio",1
2015,Indie,"Yatagarasu Dev Team",6
2015,Indie,yayapipi,1
2015,Indie,YeaBoing,1
2015,Indie,"Yeah Us!",2
2015,Indie,"Yellow Worm Studios",1
2015,Indie,"Yeti Trunk",2
2015,Indie,"YFC games",2
2015,Indie,"yfyx games",1
2015,Indie,"YGGDRASIL STUDIO",7
2015,Indie,"Yohan Launay",1
2015,Indie,Yokcos,1
2015,Indie,YOTSUBANE,3
2015,Indie,"Yunus Ayyildiz",1
2015,Indie,"Yustas Game Studio",1
2015,Indie,Z-Software,1
2015,Indie,"Z4G0 and Ivan Venturi Productions",2
2015,Indie,Zachtronics,2
2015,Indie,ZackBellGames,2
2015,Indie,Zacko95704,1
2015,Indie,"Zandel Media",1
2015,Indie,"Zanrai Interactive",1
2015,Indie,"Zbigniew Ochman",1
2015,Indie,Zed-ex,1
2015,Indie,"Zeenoh Games",1
2015,Indie,"Zeiva Inc",7
2015,Indie,zemaGamez,1
2015,Indie,"Zeno Rogue",2
2015,Indie,Zeritum,1
2015,Indie,"Zero Dollarz",1
2015,Indie,"Zero Sum Games",1
2015,Indie,"ZeroBit Games",2
2015,Indie,Zetsubou,1
2015,Indie,"Zhoori Maang Entertainment",1
2015,Indie,"ZigZag Soft",2
2015,Indie,"Zillion Whales",1
2015,Indie,Zinnusl,2
2015,Indie,"ZiX Solutions",1
2015,Indie,"Zoetrope Interactive",2
2015,Indie,Zojoi,4
2015,Indie,"Zonitron Productions",7
2015,Indie,"Zoom Out Games",1
2015,Indie,"Zut Games",1
2015,Indie,"ZXDigital Ltd",2
2015,Indie,"Zykov Eddy",2
2015,Indie,[bracket]games,2
2015,"Massively Multiplayer",16bitarena.com,1
2015,"Massively Multiplayer",4NetGames,1
2015,"Massively Multiplayer","Actoz Soft",5
2015,"Massively Multiplayer","Alice & Smith",4
2015,"Massively Multiplayer","Ankama Studio",3
2015,"Massively Multiplayer","AOS GAME",1
2015,"Massively Multiplayer","Aratog LLC",4
2015,"Massively Multiplayer","Archive Entertainment",3
2015,"Massively Multiplayer",Artplant,4
2015,"Massively Multiplayer","Atelier 801",1
2015,"Massively Multiplayer","Avatar Creations",2
2015,"Massively Multiplayer","Ben Rawles",2
2015,"Massively Multiplayer","Bit Mass, LLC",1
2015,"Massively Multiplayer","Blue Byte",1
2015,"Massively Multiplayer","Bluehole Ginno Games",3
2015,"Massively Multiplayer","Bluehole Inc.",2
2015,"Massively Multiplayer","Bluehole Studio",5
2015,"Massively Multiplayer","Boris Blosse",2
2015,"Massively Multiplayer","Burning Dog Media",1
2015,"Massively Multiplayer",Bytebin,1
2015,"Massively Multiplayer","Castle art by Yuriy Gusev",1
2015,"Massively Multiplayer","Catalyst Games Lab",1
2015,"Massively Multiplayer",CCP,5
2015,"Massively Multiplayer","Cherry Pop Games",6
2015,"Massively Multiplayer","Cliffhanger Productions",2
2015,"Massively Multiplayer","Craig Gibbs",1
2015,"Massively Multiplayer","Cybertime System",1
2015,"Massively Multiplayer","Daybreak Game Company",15
2015,"Massively Multiplayer","Digital Dawn Studios",1
2015,"Massively Multiplayer","Digital Leisure Inc.",1
2015,"Massively Multiplayer","Digital Soul Games",1
2015,"Massively Multiplayer","Dorado Games",4
2015,"Massively Multiplayer","Drago Entertainment",3
2015,"Massively Multiplayer","Efecto Studios",1
2015,"Massively Multiplayer","Elias Viglione",5
2015,"Massively Multiplayer","En Masse Entertainment",6
2015,"Massively Multiplayer","Escalation Studios, Inc",1
2015,"Massively Multiplayer","Fabio Ferrara",1
2015,"Massively Multiplayer","Fabio Mosca",1
2015,"Massively Multiplayer","Fishing Planet LLC",12
2015,"Massively Multiplayer","Fluffy Kitten Studios",3
2015,"Massively Multiplayer","Forbes  Consult Ltd",6
2015,"Massively Multiplayer","Forbes Consult Ltd",1
2015,"Massively Multiplayer","Free Reign Entertainment",1
2015,"Massively Multiplayer","Frontier Developments",1
2015,"Massively Multiplayer",Funcom,4
2015,"Massively Multiplayer","Funnel Inc.",1
2015,"Massively Multiplayer","Gaijin Entertainment",3
2015,"Massively Multiplayer","Galaxy Gate",1
2015,"Massively Multiplayer",Gamestarters,1
2015,"Massively Multiplayer","GameUS Inc.",1
2015,"Massively Multiplayer","Gazillion Entertainment",9
2015,"Massively Multiplayer","GDT Limited",1
2015,"Massively Multiplayer","Giulia Airoldi",1
2015,"Massively Multiplayer","Gravity Interactive",1
2015,"Massively Multiplayer","Gravity Interactive, Inc.",1
2015,"Massively Multiplayer","Gravvit Ltd",5
2015,"Massively Multiplayer","ICE Entertainment",3
2015,"Massively Multiplayer","Icy Donut",1
2015,"Massively Multiplayer","iEntertainment Network",2
2015,"Massively Multiplayer","Imigea Ltd",1
2015,"Massively Multiplayer","Instinct Games",1
2015,"Massively Multiplayer",iRacing,1
2015,"Massively Multiplayer","iRacing.com Motorsport Simulations",1
2015,"Massively Multiplayer",ISOTX,1
2015,"Massively Multiplayer","Ivory Tower in collaboration with Ubisoft Reflections",1
2015,"Massively Multiplayer","Jack Hanley",2
2015,"Massively Multiplayer",Jagex,4
2015,"Massively Multiplayer","Jagex Limited",1
2015,"Massively Multiplayer",Jarbit,1
2015,"Massively Multiplayer","JAVELIN OÜ",2
2015,"Massively Multiplayer","Johannes Eski",1
2015,"Massively Multiplayer",Joycity,9
2015,"Massively Multiplayer","Jussi Kukkonen",5
2015,"Massively Multiplayer","kChamp Games",1
2015,"Massively Multiplayer",KIXEYE,1
2015,"Massively Multiplayer","KOEI TECMO GAMES CO., LTD.",2
2015,"Massively Multiplayer",KOG,2
2015,"Massively Multiplayer",Kotach,1
2015,"Massively Multiplayer","Kraken Games",4
2015,"Massively Multiplayer","L&K Logic Korea",1
2015,"Massively Multiplayer","Light Vision Interactive",4
2015,"Massively Multiplayer","Lunar Labs",1
2015,"Massively Multiplayer","Mad Otter Games",4
2015,"Massively Multiplayer",Manyland,1
2015,"Massively Multiplayer",Marxnet,1
2015,"Massively Multiplayer","Michael Fabian Dirks",1
2015,"Massively Multiplayer","Morozov Sergey",1
2015,"Massively Multiplayer",N2Games,8
2015,"Massively Multiplayer",NCSOFT,2
2015,"Massively Multiplayer",Neople,1
2015,"Massively Multiplayer",Nexon,6
2015,"Massively Multiplayer","NIKITA ONLINE",1
2015,"Massively Multiplayer",Nival,2
2015,"Massively Multiplayer","NSE Circuit",4
2015,"Massively Multiplayer",Nvius,1
2015,"Massively Multiplayer",oddonegames,2
2015,"Massively Multiplayer",Petroglyph,4
2015,"Massively Multiplayer","Piranha Games Inc.",5
2015,"Massively Multiplayer",PixelBeam,1
2015,"Massively Multiplayer",PriitK,1
2015,"Massively Multiplayer","Psychic Software",1
2015,"Massively Multiplayer","Quest Online",2
2015,"Massively Multiplayer","Rail Slave Games",1
2015,"Massively Multiplayer","Rene Marcel Dirks",1
2015,"Massively Multiplayer","Robert Bonner",2
2015,"Massively Multiplayer","Robot Loves Kitty",1
2015,"Massively Multiplayer","Salty Games",1
2015,"Massively Multiplayer",SDEnterNet,1
2015,"Massively Multiplayer","Silverlode Interactive",1
2015,"Massively Multiplayer",SoftStar,2
2015,"Massively Multiplayer","Space Boat Studios",1
2015,"Massively Multiplayer","SQUARE ENIX",1
2015,"Massively Multiplayer","Star Gem Inc.",7
2015,"Massively Multiplayer","Star Vault AB",1
2015,"Massively Multiplayer","Studio Bean",1
2015,"Massively Multiplayer","Studio Wildcard",1
2015,"Massively Multiplayer","Sub Orbital Software",1
2015,"Massively Multiplayer","T3 Entertainment",1
2015,"Massively Multiplayer","TB Games",1
2015,"Massively Multiplayer","The Isle Development Team",1
2015,"Massively Multiplayer","Trazzy Entertainment",8
2015,"Massively Multiplayer","Trion Worlds",5
2015,"Massively Multiplayer","Trion Worlds, Inc.",3
2015,"Massively Multiplayer","vidiludi games and entertainment",1
2015,"Massively Multiplayer","Virgin Interactive Entertainment",1
2015,"Massively Multiplayer","Virtual Basement LLC",1
2015,"Massively Multiplayer","Vostok Games",5
2015,"Massively Multiplayer","Wander MMO",1
2015,"Massively Multiplayer","Wasatch Games",1
2015,"Massively Multiplayer","Wild Wolf Std",6
2015,"Massively Multiplayer",X-Legend,2
2015,"Massively Multiplayer",XLGAMES,1
2015,"Massively Multiplayer","Zadzen Games Ltd.",1
2015,"Massively Multiplayer","Zenimax Online Studios",1
2015,"Massively Multiplayer","Zepetto Co.",1
2015,"Massively Multiplayer","ZiMAD, Inc.",1
2015,"Photo Editing","Axis Game Factory, Inc.",1
2015,"Photo Editing","Chris Hopkin",1
2015,"Photo Editing",CyberLink,1
2015,"Photo Editing","Daniel Ritchie - Squirreldome.com",1
2015,"Photo Editing",DesktopPaints,1
2015,"Photo Editing",nullplussoftware,1
2015,"Photo Editing","Overhead Games",24
2015,"Photo Editing","Philip Staiger - TheBest3D.com",1
2015,"Photo Editing","Reality Pump",1
2015,"Photo Editing","ShareX Team",4
2015,Racing,"7 Soft Pillows",2
2015,Racing,"Acceleroto, Inc.",1
2015,Racing,"AOS GAME",1
2015,Racing,"Arran Langmead",1
2015,Racing,"Artefacts Studios",1
2015,Racing,"ASBO Interactive",1
2015,Racing,"ASC Games",1
2015,Racing,"Atomicom Limited",3
2015,Racing,"Aurelien Regard",2
2015,Racing,"AWE Games",1
2015,Racing,"baKno Games",1
2015,Racing,BeamNG,1
2015,Racing,Beenox,1
2015,Racing,"Ben Lam",1
2015,Racing,"Bit2Good Ug",2
2015,Racing,"Black Forest Games",1
2015,Racing,"Blossom Games",1
2015,Racing,Bluestrike,1
2015,Racing,"Cavelight Entertainment",1
2015,Racing,Chipzel,1
2015,Racing,"Cliax Games",1
2015,Racing,Codemasters,1
2015,Racing,"Codemasters Racing Studio",2
2015,Racing,"Daniele Giardini",1
2015,Racing,Decane,1
2015,Racing,"Denis Lapiner",1
2015,Racing,devotid,1
2015,Racing,"devotid Media",1
2015,Racing,"Dr. Kimberly Voll",1
2015,Racing,Eutechnyx,5
2015,Racing,"Feral Interactive (Mac)",1
2015,Racing,"Flight Systems LLC",1
2015,Racing,"Flippfly LLC",2
2015,Racing,"FOAM Entertainment",1
2015,Racing,"Forever Entertainment S. A.",1
2015,Racing,"Franck Graziano",2
2015,Racing,Frogames,1
2015,Racing,"Fun Infused Games",1
2015,Racing,"Funselektor Labs Inc.",1
2015,Racing,"GameArt Studio GmbH",3
2015,Racing,Gamepires,1
2015,Racing,"Gateway Interactive",2
2015,Racing,"GDT Limited",1
2015,Racing,"Ghost Machine",2
2015,Racing,"Glass Bottom Games",1
2015,Racing,"Gnarlynow Entertainment",1
2015,Racing,"Gremlin Interactive",1
2015,Racing,"Hammerware, s.r.o.",1
2015,Racing,"Hyper Hippo Games",2
2015,Racing,"Iceflake Studios",1
2015,Racing,"Image Space Incorporated",6
2015,Racing,Interplay,1
2015,Racing,iRacing,1
2015,Racing,"iRacing.com Motorsport Simulations",1
2015,Racing,"Isak J Martinsson",1
2015,Racing,"Ivanovich Games",2
2015,Racing,"Ivory Tower in collaboration with Ubisoft Reflections",1
2015,Racing,JDM4iK,1
2015,Racing,"Kunos Simulazioni",3
2015,Racing,"Kylotonn Entertainment",1
2015,Racing,"Kylotonn Racing Games",4
2015,Racing,"Lindsay Jorgensen",1
2015,Racing,"Loren Bednar",1
2015,Racing,LucasGame,1
2015,Racing,"LuGus Studios",1
2015,Racing,M2H,1
2015,Racing,Mandlebar,2
2015,Racing,"Mathieu Lamarche",2
2015,Racing,Microids,2
2015,Racing,"Milestone S.r.l.",14
2015,Racing,"Milky Tea Studios",2
2015,Racing,"Minindustries Game Factory",1
2015,Racing,"Moon Spider Studio",1
2015,Racing,"Nival VR",1
2015,Racing,"Nordic Games",1
2015,Racing,Nuligine,2
2015,Racing,"ODD Games",1
2015,Racing,"OM ENTERTAINMENT",1
2015,Racing,"One Legged Seagull",1
2015,Racing,"Phr00t's Software",1
2015,Racing,PiGravity,1
2015,Racing,Pixeljam,1
2015,Racing,"Play sp. z o. o.",1
2015,Racing,"Pocket Queries",1
2015,Racing,"Power Up Audio",1
2015,Racing,Princesseuh,1
2015,Racing,"Psychic Software",1
2015,Racing,Psyonix,6
2015,Racing,"Quandary Solutions LTD",1
2015,Racing,"R8 Games Ltd",1
2015,Racing,"Radial Games Corp",1
2015,Racing,RageSquid,2
2015,Racing,"Rainbow Studios",3
2015,Racing,"Real Dynamics",2
2015,Racing,"Red Dot Games",4
2015,Racing,"Red River Studio LLC",2
2015,Racing,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",5
2015,Racing,"Reiza Studios",3
2015,Racing,Reminisce,2
2015,Racing,Retrific,1
2015,Racing,"Reventador Games",1
2015,Racing,"Rhaon Entertainment",5
2015,Racing,"Scarab Entertainment",1
2015,Racing,"Screeching Wizard",1
2015,Racing,"Sector3 Studios",4
2015,Racing,"Sentinential Games",1
2015,Racing,Silden,1
2015,Racing,SilentFuture,1
2015,Racing,"Slightly Mad Studios",10
2015,Racing,SoftPlanet,1
2015,Racing,"Stainless Games Ltd",1
2015,Racing,"Stephane Graziano",2
2015,Racing,"Studio Monolith",1
2015,Racing,TCHOW,1
2015,Racing,"Team6 game studios B.V.",1
2015,Racing,"The Software Refinery",1
2015,Racing,TML-Studios,1
2015,Racing,"TreeFortress Games",3
